,train,val,test
slide_8,True,False,False
slide_20,True,False,False
slide_32,True,False,False
slide_49,True,False,False
slide_52,True,False,False
slide_64,True,False,False
slide_78,True,False,False
slide_117,True,False,False
slide_118,True,False,False
slide_121,True,False,False
slide_124,True,False,False
slide_153,True,False,False
slide_161,True,False,False
slide_172,True,False,False
slide_189,True,False,False
slide_193,True,False,False
slide_203,True,False,False
slide_210,True,False,False
slide_227,True,False,False
slide_231,True,False,False
slide_282,True,False,False
slide_289,True,False,False
slide_311,True,False,False
slide_343,True,False,False
slide_347,True,False,False
slide_353,True,False,False
slide_354,True,False,False
slide_369,True,False,False
slide_380,True,False,False
slide_386,True,False,False
slide_388,True,False,False
slide_408,True,False,False
slide_430,True,False,False
slide_471,True,False,False
slide_488,True,False,False
slide_530,True,False,False
slide_548,True,False,False
slide_565,True,False,False
slide_577,True,False,False
slide_581,True,False,False
slide_584,True,False,False
slide_609,True,False,False
slide_616,True,False,False
slide_638,True,False,False
slide_668,True,False,False
slide_670,True,False,False
slide_671,True,False,False
slide_678,True,False,False
slide_680,True,False,False
slide_689,True,False,False
slide_691,True,False,False
slide_692,True,False,False
slide_702,True,False,False
slide_710,True,False,False
slide_723,True,False,False
slide_730,True,False,False
slide_754,True,False,False
slide_778,True,False,False
slide_779,True,False,False
slide_782,True,False,False
slide_823,True,False,False
slide_824,True,False,False
slide_850,True,False,False
slide_852,True,False,False
slide_856,True,False,False
slide_864,True,False,False
slide_880,True,False,False
slide_910,True,False,False
slide_916,True,False,False
slide_917,True,False,False
slide_942,True,False,False
slide_981,True,False,False
slide_1006,True,False,False
slide_1009,True,False,False
slide_1035,True,False,False
slide_1041,True,False,False
slide_1059,True,False,False
slide_1066,True,False,False
slide_1080,True,False,False
slide_1087,True,False,False
slide_1114,True,False,False
slide_1115,True,False,False
slide_1116,True,False,False
slide_1159,True,False,False
slide_1175,True,False,False
slide_1178,True,False,False
slide_1195,True,False,False
slide_1203,True,False,False
slide_1215,True,False,False
slide_1220,True,False,False
slide_1235,True,False,False
slide_1236,True,False,False
slide_1241,True,False,False
slide_1245,True,False,False
slide_1252,True,False,False
slide_1255,True,False,False
slide_1265,True,False,False
slide_1269,True,False,False
slide_1,True,False,False
slide_2,True,False,False
slide_3,True,False,False
slide_5,True,False,False
slide_9,True,False,False
slide_10,True,False,False
slide_14,True,False,False
slide_17,True,False,False
slide_18,True,False,False
slide_22,True,False,False
slide_28,True,False,False
slide_29,True,False,False
slide_30,True,False,False
slide_31,True,False,False
slide_33,True,False,False
slide_34,True,False,False
slide_36,True,False,False
slide_37,True,False,False
slide_38,True,False,False
slide_39,True,False,False
slide_45,True,False,False
slide_46,True,False,False
slide_47,True,False,False
slide_48,True,False,False
slide_53,True,False,False
slide_54,True,False,False
slide_56,True,False,False
slide_58,True,False,False
slide_61,True,False,False
slide_62,True,False,False
slide_63,True,False,False
slide_65,True,False,False
slide_68,True,False,False
slide_72,True,False,False
slide_74,True,False,False
slide_76,True,False,False
slide_77,True,False,False
slide_80,True,False,False
slide_81,True,False,False
slide_82,True,False,False
slide_84,True,False,False
slide_88,True,False,False
slide_89,True,False,False
slide_91,True,False,False
slide_94,True,False,False
slide_96,True,False,False
slide_97,True,False,False
slide_98,True,False,False
slide_100,True,False,False
slide_103,True,False,False
slide_104,True,False,False
slide_105,True,False,False
slide_106,True,False,False
slide_108,True,False,False
slide_110,True,False,False
slide_112,True,False,False
slide_113,True,False,False
slide_123,True,False,False
slide_125,True,False,False
slide_126,True,False,False
slide_130,True,False,False
slide_131,True,False,False
slide_132,True,False,False
slide_134,True,False,False
slide_136,True,False,False
slide_137,True,False,False
slide_139,True,False,False
slide_140,True,False,False
slide_141,True,False,False
slide_144,True,False,False
slide_145,True,False,False
slide_147,True,False,False
slide_148,True,False,False
slide_151,True,False,False
slide_152,True,False,False
slide_154,True,False,False
slide_155,True,False,False
slide_159,True,False,False
slide_160,True,False,False
slide_162,True,False,False
slide_163,True,False,False
slide_165,True,False,False
slide_169,True,False,False
slide_170,True,False,False
slide_171,True,False,False
slide_174,True,False,False
slide_178,True,False,False
slide_179,True,False,False
slide_180,True,False,False
slide_181,True,False,False
slide_182,True,False,False
slide_185,True,False,False
slide_186,True,False,False
slide_187,True,False,False
slide_188,True,False,False
slide_191,True,False,False
slide_192,True,False,False
slide_194,True,False,False
slide_195,True,False,False
slide_197,True,False,False
slide_198,True,False,False
slide_199,True,False,False
slide_200,True,False,False
slide_202,True,False,False
slide_207,True,False,False
slide_208,True,False,False
slide_209,True,False,False
slide_211,True,False,False
slide_214,True,False,False
slide_215,True,False,False
slide_218,True,False,False
slide_219,True,False,False
slide_220,True,False,False
slide_221,True,False,False
slide_222,True,False,False
slide_224,True,False,False
slide_225,True,False,False
slide_226,True,False,False
slide_228,True,False,False
slide_229,True,False,False
slide_232,True,False,False
slide_235,True,False,False
slide_236,True,False,False
slide_237,True,False,False
slide_238,True,False,False
slide_241,True,False,False
slide_243,True,False,False
slide_245,True,False,False
slide_246,True,False,False
slide_249,True,False,False
slide_251,True,False,False
slide_252,True,False,False
slide_253,True,False,False
slide_255,True,False,False
slide_257,True,False,False
slide_258,True,False,False
slide_259,True,False,False
slide_260,True,False,False
slide_262,True,False,False
slide_263,True,False,False
slide_264,True,False,False
slide_265,True,False,False
slide_267,True,False,False
slide_269,True,False,False
slide_270,True,False,False
slide_272,True,False,False
slide_273,True,False,False
slide_274,True,False,False
slide_275,True,False,False
slide_277,True,False,False
slide_279,True,False,False
slide_280,True,False,False
slide_281,True,False,False
slide_283,True,False,False
slide_285,True,False,False
slide_287,True,False,False
slide_290,True,False,False
slide_294,True,False,False
slide_295,True,False,False
slide_296,True,False,False
slide_297,True,False,False
slide_298,True,False,False
slide_299,True,False,False
slide_303,True,False,False
slide_305,True,False,False
slide_306,True,False,False
slide_307,True,False,False
slide_308,True,False,False
slide_309,True,False,False
slide_310,True,False,False
slide_312,True,False,False
slide_313,True,False,False
slide_314,True,False,False
slide_317,True,False,False
slide_318,True,False,False
slide_320,True,False,False
slide_321,True,False,False
slide_322,True,False,False
slide_324,True,False,False
slide_325,True,False,False
slide_327,True,False,False
slide_330,True,False,False
slide_331,True,False,False
slide_332,True,False,False
slide_335,True,False,False
slide_337,True,False,False
slide_342,True,False,False
slide_344,True,False,False
slide_346,True,False,False
slide_349,True,False,False
slide_350,True,False,False
slide_351,True,False,False
slide_355,True,False,False
slide_356,True,False,False
slide_358,True,False,False
slide_360,True,False,False
slide_363,True,False,False
slide_364,True,False,False
slide_366,True,False,False
slide_371,True,False,False
slide_373,True,False,False
slide_374,True,False,False
slide_375,True,False,False
slide_378,True,False,False
slide_381,True,False,False
slide_383,True,False,False
slide_384,True,False,False
slide_387,True,False,False
slide_390,True,False,False
slide_391,True,False,False
slide_392,True,False,False
slide_393,True,False,False
slide_394,True,False,False
slide_395,True,False,False
slide_396,True,False,False
slide_397,True,False,False
slide_398,True,False,False
slide_401,True,False,False
slide_404,True,False,False
slide_406,True,False,False
slide_410,True,False,False
slide_414,True,False,False
slide_416,True,False,False
slide_419,True,False,False
slide_420,True,False,False
slide_422,True,False,False
slide_424,True,False,False
slide_426,True,False,False
slide_429,True,False,False
slide_432,True,False,False
slide_433,True,False,False
slide_440,True,False,False
slide_443,True,False,False
slide_444,True,False,False
slide_445,True,False,False
slide_447,True,False,False
slide_448,True,False,False
slide_449,True,False,False
slide_450,True,False,False
slide_451,True,False,False
slide_452,True,False,False
slide_454,True,False,False
slide_456,True,False,False
slide_457,True,False,False
slide_458,True,False,False
slide_463,True,False,False
slide_465,True,False,False
slide_466,True,False,False
slide_467,True,False,False
slide_468,True,False,False
slide_470,True,False,False
slide_473,True,False,False
slide_474,True,False,False
slide_475,True,False,False
slide_476,True,False,False
slide_477,True,False,False
slide_478,True,False,False
slide_481,True,False,False
slide_482,True,False,False
slide_484,True,False,False
slide_485,True,False,False
slide_487,True,False,False
slide_489,True,False,False
slide_490,True,False,False
slide_491,True,False,False
slide_492,True,False,False
slide_493,True,False,False
slide_495,True,False,False
slide_496,True,False,False
slide_498,True,False,False
slide_499,True,False,False
slide_501,True,False,False
slide_502,True,False,False
slide_504,True,False,False
slide_505,True,False,False
slide_507,True,False,False
slide_508,True,False,False
slide_509,True,False,False
slide_512,True,False,False
slide_514,True,False,False
slide_515,True,False,False
slide_516,True,False,False
slide_519,True,False,False
slide_521,True,False,False
slide_525,True,False,False
slide_526,True,False,False
slide_529,True,False,False
slide_531,True,False,False
slide_532,True,False,False
slide_533,True,False,False
slide_536,True,False,False
slide_538,True,False,False
slide_539,True,False,False
slide_540,True,False,False
slide_542,True,False,False
slide_544,True,False,False
slide_545,True,False,False
slide_546,True,False,False
slide_547,True,False,False
slide_551,True,False,False
slide_552,True,False,False
slide_556,True,False,False
slide_558,True,False,False
slide_559,True,False,False
slide_561,True,False,False
slide_568,True,False,False
slide_569,True,False,False
slide_570,True,False,False
slide_571,True,False,False
slide_572,True,False,False
slide_573,True,False,False
slide_574,True,False,False
slide_578,True,False,False
slide_579,True,False,False
slide_580,True,False,False
slide_582,True,False,False
slide_585,True,False,False
slide_586,True,False,False
slide_588,True,False,False
slide_590,True,False,False
slide_591,True,False,False
slide_593,True,False,False
slide_594,True,False,False
slide_595,True,False,False
slide_596,True,False,False
slide_599,True,False,False
slide_604,True,False,False
slide_606,True,False,False
slide_608,True,False,False
slide_612,True,False,False
slide_615,True,False,False
slide_618,True,False,False
slide_619,True,False,False
slide_620,True,False,False
slide_621,True,False,False
slide_622,True,False,False
slide_624,True,False,False
slide_626,True,False,False
slide_627,True,False,False
slide_628,True,False,False
slide_629,True,False,False
slide_630,True,False,False
slide_631,True,False,False
slide_635,True,False,False
slide_636,True,False,False
slide_640,True,False,False
slide_641,True,False,False
slide_645,True,False,False
slide_646,True,False,False
slide_647,True,False,False
slide_648,True,False,False
slide_649,True,False,False
slide_650,True,False,False
slide_651,True,False,False
slide_652,True,False,False
slide_653,True,False,False
slide_654,True,False,False
slide_655,True,False,False
slide_656,True,False,False
slide_657,True,False,False
slide_658,True,False,False
slide_661,True,False,False
slide_662,True,False,False
slide_663,True,False,False
slide_666,True,False,False
slide_672,True,False,False
slide_674,True,False,False
slide_677,True,False,False
slide_679,True,False,False
slide_681,True,False,False
slide_682,True,False,False
slide_683,True,False,False
slide_684,True,False,False
slide_686,True,False,False
slide_687,True,False,False
slide_688,True,False,False
slide_693,True,False,False
slide_695,True,False,False
slide_698,True,False,False
slide_699,True,False,False
slide_700,True,False,False
slide_703,True,False,False
slide_706,True,False,False
slide_709,True,False,False
slide_711,True,False,False
slide_714,True,False,False
slide_715,True,False,False
slide_716,True,False,False
slide_717,True,False,False
slide_718,True,False,False
slide_720,True,False,False
slide_722,True,False,False
slide_724,True,False,False
slide_726,True,False,False
slide_728,True,False,False
slide_733,True,False,False
slide_735,True,False,False
slide_736,True,False,False
slide_737,True,False,False
slide_740,True,False,False
slide_742,True,False,False
slide_743,True,False,False
slide_744,True,False,False
slide_745,True,False,False
slide_746,True,False,False
slide_747,True,False,False
slide_750,True,False,False
slide_751,True,False,False
slide_752,True,False,False
slide_753,True,False,False
slide_755,True,False,False
slide_759,True,False,False
slide_760,True,False,False
slide_761,True,False,False
slide_763,True,False,False
slide_764,True,False,False
slide_765,True,False,False
slide_771,True,False,False
slide_772,True,False,False
slide_773,True,False,False
slide_774,True,False,False
slide_776,True,False,False
slide_777,True,False,False
slide_780,True,False,False
slide_781,True,False,False
slide_783,True,False,False
slide_788,True,False,False
slide_790,True,False,False
slide_795,True,False,False
slide_798,True,False,False
slide_799,True,False,False
slide_800,True,False,False
slide_804,True,False,False
slide_805,True,False,False
slide_806,True,False,False
slide_808,True,False,False
slide_809,True,False,False
slide_810,True,False,False
slide_811,True,False,False
slide_814,True,False,False
slide_815,True,False,False
slide_818,True,False,False
slide_820,True,False,False
slide_821,True,False,False
slide_822,True,False,False
slide_826,True,False,False
slide_829,True,False,False
slide_830,True,False,False
slide_831,True,False,False
slide_832,True,False,False
slide_833,True,False,False
slide_836,True,False,False
slide_837,True,False,False
slide_838,True,False,False
slide_839,True,False,False
slide_841,True,False,False
slide_843,True,False,False
slide_846,True,False,False
slide_848,True,False,False
slide_849,True,False,False
slide_853,True,False,False
slide_854,True,False,False
slide_858,True,False,False
slide_859,True,False,False
slide_860,True,False,False
slide_867,True,False,False
slide_868,True,False,False
slide_873,True,False,False
slide_874,True,False,False
slide_876,True,False,False
slide_877,True,False,False
slide_879,True,False,False
slide_881,True,False,False
slide_882,True,False,False
slide_886,True,False,False
slide_888,True,False,False
slide_892,True,False,False
slide_893,True,False,False
slide_895,True,False,False
slide_896,True,False,False
slide_901,True,False,False
slide_902,True,False,False
slide_904,True,False,False
slide_905,True,False,False
slide_906,True,False,False
slide_907,True,False,False
slide_908,True,False,False
slide_911,True,False,False
slide_912,True,False,False
slide_913,True,False,False
slide_919,True,False,False
slide_922,True,False,False
slide_923,True,False,False
slide_925,True,False,False
slide_926,True,False,False
slide_927,True,False,False
slide_929,True,False,False
slide_930,True,False,False
slide_933,True,False,False
slide_934,True,False,False
slide_935,True,False,False
slide_937,True,False,False
slide_938,True,False,False
slide_939,True,False,False
slide_940,True,False,False
slide_944,True,False,False
slide_945,True,False,False
slide_946,True,False,False
slide_952,True,False,False
slide_955,True,False,False
slide_957,True,False,False
slide_960,True,False,False
slide_961,True,False,False
slide_962,True,False,False
slide_967,True,False,False
slide_968,True,False,False
slide_969,True,False,False
slide_971,True,False,False
slide_973,True,False,False
slide_975,True,False,False
slide_977,True,False,False
slide_980,True,False,False
slide_982,True,False,False
slide_983,True,False,False
slide_985,True,False,False
slide_987,True,False,False
slide_991,True,False,False
slide_992,True,False,False
slide_993,True,False,False
slide_994,True,False,False
slide_995,True,False,False
slide_996,True,False,False
slide_997,True,False,False
slide_1000,True,False,False
slide_1003,True,False,False
slide_1004,True,False,False
slide_1012,True,False,False
slide_1013,True,False,False
slide_1018,True,False,False
slide_1019,True,False,False
slide_1020,True,False,False
slide_1021,True,False,False
slide_1023,True,False,False
slide_1025,True,False,False
slide_1027,True,False,False
slide_1033,True,False,False
slide_1034,True,False,False
slide_1036,True,False,False
slide_1037,True,False,False
slide_1038,True,False,False
slide_1042,True,False,False
slide_1045,True,False,False
