,train,val,test
slide_4,True,False,False
slide_32,True,False,False
slide_49,True,False,False
slide_52,True,False,False
slide_60,True,False,False
slide_64,True,False,False
slide_67,True,False,False
slide_107,True,False,False
slide_117,True,False,False
slide_118,True,False,False
slide_121,True,False,False
slide_124,True,False,False
slide_149,True,False,False
slide_153,True,False,False
slide_161,True,False,False
slide_166,True,False,False
slide_172,True,False,False
slide_189,True,False,False
slide_193,True,False,False
slide_210,True,False,False
slide_231,True,False,False
slide_282,True,False,False
slide_289,True,False,False
slide_302,True,False,False
slide_353,True,False,False
slide_354,True,False,False
slide_361,True,False,False
slide_369,True,False,False
slide_403,True,False,False
slide_415,True,False,False
slide_471,True,False,False
slide_548,True,False,False
slide_550,True,False,False
slide_564,True,False,False
slide_565,True,False,False
slide_577,True,False,False
slide_581,True,False,False
slide_605,True,False,False
slide_609,True,False,False
slide_616,True,False,False
slide_625,True,False,False
slide_638,True,False,False
slide_665,True,False,False
slide_670,True,False,False
slide_675,True,False,False
slide_676,True,False,False
slide_678,True,False,False
slide_689,True,False,False
slide_690,True,False,False
slide_691,True,False,False
slide_692,True,False,False
slide_702,True,False,False
slide_710,True,False,False
slide_754,True,False,False
slide_778,True,False,False
slide_779,True,False,False
slide_786,True,False,False
slide_794,True,False,False
slide_816,True,False,False
slide_819,True,False,False
slide_823,True,False,False
slide_852,True,False,False
slide_856,True,False,False
slide_857,True,False,False
slide_864,True,False,False
slide_865,True,False,False
slide_880,True,False,False
slide_910,True,False,False
slide_916,True,False,False
slide_942,True,False,False
slide_1009,True,False,False
slide_1026,True,False,False
slide_1031,True,False,False
slide_1041,True,False,False
slide_1059,True,False,False
slide_1066,True,False,False
slide_1074,True,False,False
slide_1084,True,False,False
slide_1087,True,False,False
slide_1095,True,False,False
slide_1114,True,False,False
slide_1115,True,False,False
slide_1125,True,False,False
slide_1152,True,False,False
slide_1175,True,False,False
slide_1195,True,False,False
slide_1199,True,False,False
slide_1210,True,False,False
slide_1212,True,False,False
slide_1215,True,False,False
slide_1229,True,False,False
slide_1235,True,False,False
slide_1236,True,False,False
slide_1240,True,False,False
slide_1241,True,False,False
slide_1255,True,False,False
slide_1269,True,False,False
slide_1283,True,False,False
slide_2,True,False,False
slide_3,True,False,False
slide_6,True,False,False
slide_9,True,False,False
slide_10,True,False,False
slide_11,True,False,False
slide_13,True,False,False
slide_16,True,False,False
slide_17,True,False,False
slide_22,True,False,False
slide_27,True,False,False
slide_29,True,False,False
slide_31,True,False,False
slide_33,True,False,False
slide_34,True,False,False
slide_35,True,False,False
slide_36,True,False,False
slide_37,True,False,False
slide_38,True,False,False
slide_39,True,False,False
slide_40,True,False,False
slide_41,True,False,False
slide_42,True,False,False
slide_45,True,False,False
slide_46,True,False,False
slide_48,True,False,False
slide_62,True,False,False
slide_63,True,False,False
slide_65,True,False,False
slide_68,True,False,False
slide_70,True,False,False
slide_74,True,False,False
slide_76,True,False,False
slide_77,True,False,False
slide_80,True,False,False
slide_84,True,False,False
slide_86,True,False,False
slide_88,True,False,False
slide_89,True,False,False
slide_90,True,False,False
slide_91,True,False,False
slide_92,True,False,False
slide_97,True,False,False
slide_98,True,False,False
slide_102,True,False,False
slide_103,True,False,False
slide_106,True,False,False
slide_108,True,False,False
slide_109,True,False,False
slide_110,True,False,False
slide_111,True,False,False
slide_112,True,False,False
slide_113,True,False,False
slide_114,True,False,False
slide_115,True,False,False
slide_116,True,False,False
slide_119,True,False,False
slide_120,True,False,False
slide_123,True,False,False
slide_125,True,False,False
slide_126,True,False,False
slide_129,True,False,False
slide_130,True,False,False
slide_131,True,False,False
slide_132,True,False,False
slide_134,True,False,False
slide_136,True,False,False
slide_137,True,False,False
slide_138,True,False,False
slide_140,True,False,False
slide_142,True,False,False
slide_143,True,False,False
slide_146,True,False,False
slide_150,True,False,False
slide_151,True,False,False
slide_156,True,False,False
slide_158,True,False,False
slide_159,True,False,False
slide_160,True,False,False
slide_162,True,False,False
slide_165,True,False,False
slide_167,True,False,False
slide_170,True,False,False
slide_173,True,False,False
slide_174,True,False,False
slide_175,True,False,False
slide_176,True,False,False
slide_177,True,False,False
slide_178,True,False,False
slide_179,True,False,False
slide_181,True,False,False
slide_182,True,False,False
slide_183,True,False,False
slide_184,True,False,False
slide_186,True,False,False
slide_187,True,False,False
slide_190,True,False,False
slide_191,True,False,False
slide_194,True,False,False
slide_196,True,False,False
slide_197,True,False,False
slide_198,True,False,False
slide_199,True,False,False
slide_200,True,False,False
slide_201,True,False,False
slide_202,True,False,False
slide_205,True,False,False
slide_207,True,False,False
slide_208,True,False,False
slide_212,True,False,False
slide_215,True,False,False
slide_216,True,False,False
slide_218,True,False,False
slide_219,True,False,False
slide_220,True,False,False
slide_222,True,False,False
slide_224,True,False,False
slide_225,True,False,False
slide_228,True,False,False
slide_232,True,False,False
slide_234,True,False,False
slide_235,True,False,False
slide_236,True,False,False
slide_238,True,False,False
slide_240,True,False,False
slide_242,True,False,False
slide_244,True,False,False
slide_245,True,False,False
slide_246,True,False,False
slide_247,True,False,False
slide_251,True,False,False
slide_252,True,False,False
slide_253,True,False,False
slide_254,True,False,False
slide_256,True,False,False
slide_257,True,False,False
slide_258,True,False,False
slide_259,True,False,False
slide_260,True,False,False
slide_263,True,False,False
slide_264,True,False,False
slide_267,True,False,False
slide_269,True,False,False
slide_272,True,False,False
slide_273,True,False,False
slide_274,True,False,False
slide_276,True,False,False
slide_277,True,False,False
slide_280,True,False,False
slide_281,True,False,False
slide_283,True,False,False
slide_284,True,False,False
slide_285,True,False,False
slide_287,True,False,False
slide_288,True,False,False
slide_290,True,False,False
slide_291,True,False,False
slide_292,True,False,False
slide_293,True,False,False
slide_294,True,False,False
slide_296,True,False,False
slide_297,True,False,False
slide_299,True,False,False
slide_300,True,False,False
slide_301,True,False,False
slide_304,True,False,False
slide_305,True,False,False
slide_306,True,False,False
slide_307,True,False,False
slide_309,True,False,False
slide_312,True,False,False
slide_316,True,False,False
slide_318,True,False,False
slide_322,True,False,False
slide_324,True,False,False
slide_325,True,False,False
slide_326,True,False,False
slide_327,True,False,False
slide_329,True,False,False
slide_330,True,False,False
slide_331,True,False,False
slide_337,True,False,False
slide_338,True,False,False
slide_340,True,False,False
slide_341,True,False,False
slide_344,True,False,False
slide_349,True,False,False
slide_352,True,False,False
slide_355,True,False,False
slide_356,True,False,False
slide_358,True,False,False
slide_359,True,False,False
slide_360,True,False,False
slide_363,True,False,False
slide_364,True,False,False
slide_367,True,False,False
slide_371,True,False,False
slide_372,True,False,False
slide_373,True,False,False
slide_376,True,False,False
slide_378,True,False,False
slide_382,True,False,False
slide_384,True,False,False
slide_385,True,False,False
slide_390,True,False,False
slide_391,True,False,False
slide_392,True,False,False
slide_393,True,False,False
slide_395,True,False,False
slide_397,True,False,False
slide_398,True,False,False
slide_400,True,False,False
slide_401,True,False,False
slide_402,True,False,False
slide_405,True,False,False
slide_406,True,False,False
slide_407,True,False,False
slide_410,True,False,False
slide_412,True,False,False
slide_413,True,False,False
slide_418,True,False,False
slide_419,True,False,False
slide_420,True,False,False
slide_421,True,False,False
slide_422,True,False,False
slide_423,True,False,False
slide_425,True,False,False
slide_426,True,False,False
slide_428,True,False,False
slide_429,True,False,False
slide_431,True,False,False
slide_437,True,False,False
slide_438,True,False,False
slide_440,True,False,False
slide_442,True,False,False
slide_445,True,False,False
slide_448,True,False,False
slide_449,True,False,False
slide_451,True,False,False
slide_454,True,False,False
slide_455,True,False,False
slide_456,True,False,False
slide_458,True,False,False
slide_459,True,False,False
slide_460,True,False,False
slide_462,True,False,False
slide_463,True,False,False
slide_464,True,False,False
slide_466,True,False,False
slide_468,True,False,False
slide_470,True,False,False
slide_472,True,False,False
slide_474,True,False,False
slide_476,True,False,False
slide_478,True,False,False
slide_479,True,False,False
slide_480,True,False,False
slide_482,True,False,False
slide_483,True,False,False
slide_485,True,False,False
slide_487,True,False,False
slide_489,True,False,False
slide_491,True,False,False
slide_492,True,False,False
slide_494,True,False,False
slide_495,True,False,False
slide_497,True,False,False
slide_501,True,False,False
slide_502,True,False,False
slide_503,True,False,False
slide_504,True,False,False
slide_506,True,False,False
slide_508,True,False,False
slide_509,True,False,False
slide_510,True,False,False
slide_512,True,False,False
slide_513,True,False,False
slide_514,True,False,False
slide_516,True,False,False
slide_517,True,False,False
slide_518,True,False,False
slide_520,True,False,False
slide_522,True,False,False
slide_523,True,False,False
slide_526,True,False,False
slide_527,True,False,False
slide_529,True,False,False
slide_533,True,False,False
slide_535,True,False,False
slide_536,True,False,False
slide_541,True,False,False
slide_542,True,False,False
slide_544,True,False,False
slide_546,True,False,False
slide_547,True,False,False
slide_549,True,False,False
slide_552,True,False,False
slide_554,True,False,False
slide_555,True,False,False
slide_559,True,False,False
slide_560,True,False,False
slide_562,True,False,False
slide_566,True,False,False
slide_568,True,False,False
slide_569,True,False,False
slide_571,True,False,False
slide_572,True,False,False
slide_575,True,False,False
slide_576,True,False,False
slide_578,True,False,False
slide_579,True,False,False
slide_580,True,False,False
slide_582,True,False,False
slide_583,True,False,False
slide_586,True,False,False
slide_590,True,False,False
slide_592,True,False,False
slide_593,True,False,False
slide_594,True,False,False
slide_595,True,False,False
slide_598,True,False,False
slide_599,True,False,False
slide_600,True,False,False
slide_602,True,False,False
slide_603,True,False,False
slide_604,True,False,False
slide_611,True,False,False
slide_612,True,False,False
slide_613,True,False,False
slide_614,True,False,False
slide_615,True,False,False
slide_619,True,False,False
slide_621,True,False,False
slide_622,True,False,False
slide_624,True,False,False
slide_627,True,False,False
slide_629,True,False,False
slide_630,True,False,False
slide_631,True,False,False
slide_634,True,False,False
slide_636,True,False,False
slide_637,True,False,False
slide_642,True,False,False
slide_645,True,False,False
slide_647,True,False,False
slide_650,True,False,False
slide_652,True,False,False
slide_654,True,False,False
slide_656,True,False,False
slide_657,True,False,False
slide_658,True,False,False
slide_659,True,False,False
slide_660,True,False,False
slide_661,True,False,False
slide_662,True,False,False
slide_663,True,False,False
slide_664,True,False,False
slide_666,True,False,False
slide_667,True,False,False
slide_672,True,False,False
slide_673,True,False,False
slide_674,True,False,False
slide_677,True,False,False
slide_679,True,False,False
slide_681,True,False,False
slide_683,True,False,False
slide_684,True,False,False
slide_685,True,False,False
slide_688,True,False,False
slide_695,True,False,False
slide_700,True,False,False
slide_701,True,False,False
slide_706,True,False,False
slide_707,True,False,False
slide_708,True,False,False
slide_709,True,False,False
slide_713,True,False,False
slide_714,True,False,False
slide_715,True,False,False
slide_719,True,False,False
slide_721,True,False,False
