,train,val,test
slide_8,True,False,False
slide_20,True,False,False
slide_21,True,False,False
slide_32,True,False,False
slide_64,True,False,False
slide_78,True,False,False
slide_95,True,False,False
slide_107,True,False,False
slide_118,True,False,False
slide_121,True,False,False
slide_161,True,False,False
slide_166,True,False,False
slide_231,True,False,False
slide_289,True,False,False
slide_302,True,False,False
slide_343,True,False,False
slide_347,True,False,False
slide_353,True,False,False
slide_354,True,False,False
slide_369,True,False,False
slide_386,True,False,False
slide_388,True,False,False
slide_399,True,False,False
slide_403,True,False,False
slide_415,True,False,False
slide_439,True,False,False
slide_486,True,False,False
slide_548,True,False,False
slide_550,True,False,False
slide_557,True,False,False
slide_564,True,False,False
slide_584,True,False,False
slide_625,True,False,False
slide_638,True,False,False
slide_643,True,False,False
slide_671,True,False,False
slide_680,True,False,False
slide_692,True,False,False
slide_697,True,False,False
slide_702,True,False,False
slide_727,True,False,False
slide_730,True,False,False
slide_754,True,False,False
slide_778,True,False,False
slide_779,True,False,False
slide_782,True,False,False
slide_794,True,False,False
slide_807,True,False,False
slide_816,True,False,False
slide_824,True,False,False
slide_834,True,False,False
slide_850,True,False,False
slide_856,True,False,False
slide_864,True,False,False
slide_865,True,False,False
slide_872,True,False,False
slide_898,True,False,False
slide_910,True,False,False
slide_916,True,False,False
slide_917,True,False,False
slide_920,True,False,False
slide_942,True,False,False
slide_954,True,False,False
slide_966,True,False,False
slide_972,True,False,False
slide_974,True,False,False
slide_976,True,False,False
slide_1006,True,False,False
slide_1009,True,False,False
slide_1031,True,False,False
slide_1041,True,False,False
slide_1059,True,False,False
slide_1066,True,False,False
slide_1074,True,False,False
slide_1080,True,False,False
slide_1084,True,False,False
slide_1087,True,False,False
slide_1088,True,False,False
slide_1093,True,False,False
slide_1095,True,False,False
slide_1115,True,False,False
slide_1116,True,False,False
slide_1125,True,False,False
slide_1159,True,False,False
slide_1164,True,False,False
slide_1175,True,False,False
slide_1195,True,False,False
slide_1203,True,False,False
slide_1210,True,False,False
slide_1212,True,False,False
slide_1215,True,False,False
slide_1220,True,False,False
slide_1229,True,False,False
slide_1234,True,False,False
slide_1235,True,False,False
slide_1241,True,False,False
slide_1255,True,False,False
slide_1269,True,False,False
slide_0,True,False,False
slide_1,True,False,False
slide_2,True,False,False
slide_3,True,False,False
slide_5,True,False,False
slide_12,True,False,False
slide_15,True,False,False
slide_17,True,False,False
slide_23,True,False,False
slide_24,True,False,False
slide_27,True,False,False
slide_28,True,False,False
slide_29,True,False,False
slide_30,True,False,False
slide_31,True,False,False
slide_33,True,False,False
slide_35,True,False,False
slide_36,True,False,False
slide_37,True,False,False
slide_39,True,False,False
slide_45,True,False,False
slide_46,True,False,False
slide_47,True,False,False
slide_48,True,False,False
slide_51,True,False,False
slide_53,True,False,False
slide_58,True,False,False
slide_59,True,False,False
slide_61,True,False,False
slide_62,True,False,False
slide_63,True,False,False
slide_65,True,False,False
slide_72,True,False,False
slide_74,True,False,False
slide_75,True,False,False
slide_77,True,False,False
slide_79,True,False,False
slide_80,True,False,False
slide_83,True,False,False
slide_84,True,False,False
slide_87,True,False,False
slide_89,True,False,False
slide_90,True,False,False
slide_91,True,False,False
slide_92,True,False,False
slide_96,True,False,False
slide_98,True,False,False
slide_99,True,False,False
slide_101,True,False,False
slide_105,True,False,False
slide_106,True,False,False
slide_109,True,False,False
slide_113,True,False,False
slide_114,True,False,False
slide_115,True,False,False
slide_116,True,False,False
slide_119,True,False,False
slide_120,True,False,False
slide_125,True,False,False
slide_127,True,False,False
slide_131,True,False,False
slide_133,True,False,False
slide_135,True,False,False
slide_136,True,False,False
slide_137,True,False,False
slide_138,True,False,False
slide_139,True,False,False
slide_141,True,False,False
slide_142,True,False,False
slide_145,True,False,False
slide_146,True,False,False
slide_147,True,False,False
slide_154,True,False,False
slide_155,True,False,False
slide_159,True,False,False
slide_160,True,False,False
slide_162,True,False,False
slide_163,True,False,False
slide_164,True,False,False
slide_165,True,False,False
slide_167,True,False,False
slide_169,True,False,False
slide_170,True,False,False
slide_173,True,False,False
slide_177,True,False,False
slide_178,True,False,False
slide_179,True,False,False
slide_180,True,False,False
slide_181,True,False,False
slide_182,True,False,False
slide_183,True,False,False
slide_185,True,False,False
slide_187,True,False,False
slide_188,True,False,False
slide_190,True,False,False
slide_192,True,False,False
slide_196,True,False,False
slide_197,True,False,False
slide_198,True,False,False
slide_200,True,False,False
slide_202,True,False,False
slide_204,True,False,False
slide_205,True,False,False
slide_206,True,False,False
slide_207,True,False,False
slide_208,True,False,False
slide_209,True,False,False
slide_211,True,False,False
slide_213,True,False,False
slide_214,True,False,False
slide_215,True,False,False
slide_220,True,False,False
slide_222,True,False,False
slide_223,True,False,False
slide_224,True,False,False
slide_226,True,False,False
slide_229,True,False,False
slide_230,True,False,False
slide_234,True,False,False
slide_236,True,False,False
slide_237,True,False,False
slide_238,True,False,False
slide_239,True,False,False
slide_240,True,False,False
slide_241,True,False,False
slide_242,True,False,False
slide_243,True,False,False
slide_249,True,False,False
slide_250,True,False,False
slide_251,True,False,False
slide_252,True,False,False
slide_254,True,False,False
slide_259,True,False,False
slide_260,True,False,False
slide_261,True,False,False
slide_264,True,False,False
slide_267,True,False,False
slide_268,True,False,False
slide_269,True,False,False
slide_270,True,False,False
slide_272,True,False,False
slide_274,True,False,False
slide_275,True,False,False
slide_276,True,False,False
slide_277,True,False,False
slide_278,True,False,False
slide_279,True,False,False
slide_280,True,False,False
slide_283,True,False,False
slide_284,True,False,False
slide_286,True,False,False
slide_287,True,False,False
slide_288,True,False,False
slide_290,True,False,False
slide_292,True,False,False
slide_294,True,False,False
slide_295,True,False,False
slide_299,True,False,False
slide_301,True,False,False
slide_305,True,False,False
slide_306,True,False,False
slide_308,True,False,False
slide_309,True,False,False
slide_314,True,False,False
slide_315,True,False,False
slide_316,True,False,False
slide_317,True,False,False
slide_320,True,False,False
slide_321,True,False,False
slide_322,True,False,False
slide_323,True,False,False
slide_324,True,False,False
slide_325,True,False,False
slide_326,True,False,False
slide_327,True,False,False
slide_328,True,False,False
slide_329,True,False,False
slide_330,True,False,False
slide_332,True,False,False
slide_333,True,False,False
slide_336,True,False,False
slide_337,True,False,False
slide_338,True,False,False
slide_339,True,False,False
slide_340,True,False,False
slide_341,True,False,False
slide_349,True,False,False
slide_357,True,False,False
slide_358,True,False,False
slide_359,True,False,False
slide_365,True,False,False
slide_366,True,False,False
slide_370,True,False,False
slide_374,True,False,False
slide_375,True,False,False
slide_376,True,False,False
slide_378,True,False,False
slide_382,True,False,False
slide_384,True,False,False
slide_385,True,False,False
slide_387,True,False,False
slide_390,True,False,False
slide_392,True,False,False
slide_393,True,False,False
slide_398,True,False,False
slide_400,True,False,False
slide_401,True,False,False
slide_402,True,False,False
slide_404,True,False,False
slide_406,True,False,False
slide_407,True,False,False
slide_410,True,False,False
slide_412,True,False,False
slide_413,True,False,False
slide_416,True,False,False
slide_418,True,False,False
slide_419,True,False,False
slide_420,True,False,False
slide_423,True,False,False
slide_424,True,False,False
slide_425,True,False,False
slide_426,True,False,False
slide_427,True,False,False
slide_428,True,False,False
slide_431,True,False,False
slide_432,True,False,False
slide_434,True,False,False
slide_435,True,False,False
slide_436,True,False,False
slide_438,True,False,False
slide_443,True,False,False
slide_444,True,False,False
slide_446,True,False,False
slide_448,True,False,False
slide_450,True,False,False
slide_451,True,False,False
slide_452,True,False,False
slide_455,True,False,False
slide_458,True,False,False
slide_459,True,False,False
slide_460,True,False,False
slide_461,True,False,False
slide_462,True,False,False
slide_463,True,False,False
slide_465,True,False,False
slide_466,True,False,False
slide_467,True,False,False
slide_468,True,False,False
slide_469,True,False,False
slide_470,True,False,False
slide_473,True,False,False
slide_474,True,False,False
slide_482,True,False,False
slide_483,True,False,False
slide_484,True,False,False
slide_485,True,False,False
slide_490,True,False,False
slide_495,True,False,False
slide_500,True,False,False
slide_503,True,False,False
slide_504,True,False,False
slide_507,True,False,False
slide_508,True,False,False
slide_509,True,False,False
slide_510,True,False,False
slide_514,True,False,False
slide_516,True,False,False
slide_517,True,False,False
slide_518,True,False,False
slide_519,True,False,False
slide_520,True,False,False
slide_521,True,False,False
slide_522,True,False,False
slide_523,True,False,False
slide_525,True,False,False
slide_526,True,False,False
slide_527,True,False,False
slide_529,True,False,False
slide_533,True,False,False
slide_535,True,False,False
slide_536,True,False,False
slide_538,True,False,False
slide_541,True,False,False
slide_542,True,False,False
slide_544,True,False,False
slide_549,True,False,False
slide_551,True,False,False
slide_553,True,False,False
slide_554,True,False,False
slide_556,True,False,False
slide_559,True,False,False
slide_561,True,False,False
slide_562,True,False,False
slide_566,True,False,False
slide_568,True,False,False
slide_571,True,False,False
slide_572,True,False,False
slide_573,True,False,False
slide_578,True,False,False
slide_583,True,False,False
slide_586,True,False,False
slide_587,True,False,False
slide_588,True,False,False
slide_589,True,False,False
slide_590,True,False,False
slide_591,True,False,False
slide_592,True,False,False
slide_593,True,False,False
slide_594,True,False,False
slide_595,True,False,False
slide_597,True,False,False
slide_599,True,False,False
slide_604,True,False,False
slide_606,True,False,False
slide_608,True,False,False
slide_610,True,False,False
slide_611,True,False,False
slide_612,True,False,False
slide_614,True,False,False
slide_615,True,False,False
slide_618,True,False,False
slide_619,True,False,False
slide_622,True,False,False
slide_627,True,False,False
slide_630,True,False,False
slide_631,True,False,False
slide_633,True,False,False
slide_639,True,False,False
slide_641,True,False,False
slide_642,True,False,False
slide_644,True,False,False
slide_645,True,False,False
slide_646,True,False,False
slide_649,True,False,False
slide_650,True,False,False
slide_651,True,False,False
slide_654,True,False,False
slide_657,True,False,False
slide_658,True,False,False
slide_659,True,False,False
slide_660,True,False,False
slide_661,True,False,False
slide_663,True,False,False
slide_666,True,False,False
slide_669,True,False,False
slide_672,True,False,False
slide_677,True,False,False
slide_679,True,False,False
slide_683,True,False,False
slide_684,True,False,False
slide_685,True,False,False
slide_686,True,False,False
slide_687,True,False,False
slide_688,True,False,False
slide_693,True,False,False
slide_694,True,False,False
slide_695,True,False,False
slide_696,True,False,False
slide_698,True,False,False
slide_700,True,False,False
slide_704,True,False,False
slide_708,True,False,False
slide_711,True,False,False
slide_714,True,False,False
slide_716,True,False,False
slide_717,True,False,False
slide_718,True,False,False
slide_720,True,False,False
slide_721,True,False,False
slide_722,True,False,False
slide_725,True,False,False
slide_728,True,False,False
slide_732,True,False,False
slide_734,True,False,False
slide_735,True,False,False
slide_736,True,False,False
slide_737,True,False,False
slide_739,True,False,False
slide_740,True,False,False
slide_741,True,False,False
slide_743,True,False,False
slide_744,True,False,False
slide_745,True,False,False
slide_746,True,False,False
slide_747,True,False,False
slide_748,True,False,False
slide_749,True,False,False
slide_751,True,False,False
slide_752,True,False,False
slide_753,True,False,False
slide_755,True,False,False
slide_757,True,False,False
slide_758,True,False,False
slide_759,True,False,False
slide_762,True,False,False
slide_764,True,False,False
slide_765,True,False,False
slide_767,True,False,False
slide_769,True,False,False
slide_770,True,False,False
slide_772,True,False,False
slide_774,True,False,False
slide_775,True,False,False
slide_776,True,False,False
slide_777,True,False,False
slide_780,True,False,False
slide_781,True,False,False
slide_784,True,False,False
slide_785,True,False,False
slide_787,True,False,False
slide_788,True,False,False
slide_789,True,False,False
slide_791,True,False,False
slide_793,True,False,False
slide_800,True,False,False
slide_803,True,False,False
slide_804,True,False,False
slide_805,True,False,False
slide_808,True,False,False
slide_809,True,False,False
slide_810,True,False,False
slide_811,True,False,False
slide_813,True,False,False
slide_814,True,False,False
slide_820,True,False,False
slide_821,True,False,False
slide_822,True,False,False
slide_829,True,False,False
slide_830,True,False,False
slide_831,True,False,False
slide_832,True,False,False
slide_835,True,False,False
slide_837,True,False,False
slide_838,True,False,False
slide_839,True,False,False
slide_840,True,False,False
slide_841,True,False,False
slide_843,True,False,False
slide_844,True,False,False
slide_845,True,False,False
slide_849,True,False,False
slide_854,True,False,False
slide_858,True,False,False
slide_862,True,False,False
slide_866,True,False,False
slide_867,True,False,False
slide_868,True,False,False
slide_869,True,False,False
slide_870,True,False,False
slide_871,True,False,False
slide_873,True,False,False
slide_874,True,False,False
slide_875,True,False,False
slide_876,True,False,False
slide_877,True,False,False
slide_879,True,False,False
slide_881,True,False,False
slide_883,True,False,False
slide_884,True,False,False
slide_887,True,False,False
slide_888,True,False,False
slide_889,True,False,False
slide_890,True,False,False
slide_891,True,False,False
slide_893,True,False,False
slide_894,True,False,False
slide_895,True,False,False
slide_896,True,False,False
slide_897,True,False,False
slide_899,True,False,False
slide_900,True,False,False
slide_903,True,False,False
slide_904,True,False,False
slide_905,True,False,False
slide_907,True,False,False
slide_909,True,False,False
slide_911,True,False,False
slide_913,True,False,False
slide_914,True,False,False
slide_919,True,False,False
slide_921,True,False,False
slide_924,True,False,False
slide_925,True,False,False
slide_927,True,False,False
slide_928,True,False,False
slide_930,True,False,False
slide_931,True,False,False
slide_932,True,False,False
slide_933,True,False,False
slide_934,True,False,False
slide_936,True,False,False
slide_937,True,False,False
slide_938,True,False,False
slide_939,True,False,False
slide_940,True,False,False
slide_941,True,False,False
slide_943,True,False,False
slide_944,True,False,False
slide_946,True,False,False
slide_949,True,False,False
slide_950,True,False,False
slide_951,True,False,False
slide_955,True,False,False
slide_956,True,False,False
slide_957,True,False,False
slide_959,True,False,False
slide_960,True,False,False
slide_961,True,False,False
slide_962,True,False,False
slide_964,True,False,False
slide_965,True,False,False
slide_968,True,False,False
slide_969,True,False,False
slide_973,True,False,False
slide_975,True,False,False
slide_979,True,False,False
slide_980,True,False,False
slide_982,True,False,False
slide_984,True,False,False
slide_985,True,False,False
slide_986,True,False,False
slide_988,True,False,False
slide_990,True,False,False
slide_994,True,False,False
slide_995,True,False,False
slide_997,True,False,False
slide_998,True,False,False
slide_1000,True,False,False
slide_1001,True,False,False
slide_1002,True,False,False
slide_1003,True,False,False
slide_1004,True,False,False
slide_1005,True,False,False
slide_1007,True,False,False
slide_1008,True,False,False
slide_1010,True,False,False
slide_1011,True,False,False
slide_1013,True,False,False
slide_1014,True,False,False
slide_1016,True,False,False
slide_1017,True,False,False
slide_1018,True,False,False
slide_1019,True,False,False
slide_1020,True,False,False
slide_1022,True,False,False
slide_1024,True,False,False
slide_1025,True,False,False
slide_1027,True,False,False
slide_1028,True,False,False
slide_1034,True,False,False
slide_1036,True,False,False
